Taxon ID,Name,Common Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
56166,Persicaria maculosa,spotted lady's thumb,11,17,37,59,55,87,152,416,1036,2086,4241,4903,4607,5370
117440,Eutrochium maculatum,spotted Joe-Pye weed,17,17,43,56,74,137,247,648,1102,2086,3369,3887,3791,4524
55884,Rosa canina,Dog-rose,20,33,33,47,65,111,405,350,688,2083,4400,4502,4638,5603
77959,Marah macrocarpa,Chilicothe,7,8,9,74,73,199,288,548,1336,2083,1626,1739,2578,3342
51751,Ulex europaeus,gorse,38,51,47,141,158,224,265,508,857,2082,2840,3336,3925,5073
9183,Zonotrichia capensis,Rufous-collared Sparrow,110,118,215,263,311,419,442,591,1181,2079,2522,4161,4835,5397
39659,Chelonia mydas,Green Sea Turtle,219,246,393,375,450,607,849,1071,1382,2079,1324,2385,3713,4460
94545,Argia fumipennis,Variable Dancer,65,40,105,162,186,307,383,704,1303,2076,2635,3228,3770,4088
126206,Dissosteira carolina,Carolina Grasshopper,25,53,105,121,103,164,268,611,1197,2075,3828,3717,4124,4594
59921,Pinus taeda,loblolly pine,15,24,35,44,47,129,251,492,1039,2071,3061,3269,3223,3733
16779,Tyrannus vociferans,Cassin's Kingbird,35,50,72,125,174,401,542,990,1355,2070,2801,3411,3442,4223
52586,Silybum marianum,milk thistle,33,47,56,97,130,260,434,614,1099,2067,2700,3206,4344,5135
119792,Paulownia tomentosa,princess tree,8,9,11,25,36,79,160,380,971,2067,3545,3854,4566,4264
59549,Lupinus polyphyllus,Large-leaved lupine,61,67,76,89,130,208,231,446,882,2065,5402,5270,6157,7168
130893,Euonymus fortunei,fortune's spindle,0,4,10,20,25,45,155,441,1116,2065,4077,3978,4235,4452
56846,Torilis arvensis,common hedge parsley,8,8,23,28,49,73,187,570,1265,2064,3063,3173,2829,5013
56153,Juncus effusus,Soft Rush,25,36,56,61,90,114,208,441,933,2063,4071,4707,5069,6544
82231,Periplaneta americana,American Cockroach,16,25,36,47,77,133,263,540,1327,2063,2892,3417,4088,5336
49591,Lepomis macrochirus,Bluegill,40,59,76,90,160,242,414,907,1669,2062,4212,4424,5930,8402
60782,Pluteus cervinus,Deer Mushroom,33,24,29,37,48,86,157,360,1145,2062,3582,3706,3992,6116
125655,Anoplotrupes stercorosus,Woodland Dor Beetle,45,35,64,67,95,101,171,258,643,2062,5056,5844,5718,6649
73888,Pantherophis obsoletus,Western Ratsnake,46,45,82,157,273,450,630,902,1331,2060,2910,2796,2464,2963
47146,Adenostoma fasciculatum,chamise,7,28,44,89,106,187,382,684,1332,2057,2171,2691,3238,3518
4742,Mycteria americana,Wood Stork,127,136,215,203,327,462,602,801,1378,2056,2517,3256,3701,4142
145276,Cardellina pusilla,Wilson's Warbler,78,93,122,181,303,516,649,974,1583,2054,3609,3920,4228,4341
128032,Broussonetia papyrifera,Paper mulberry,6,8,18,18,23,32,75,216,944,2053,3120,3254,3797,4249
62211,Potentilla recta,sulphur cinquefoil,39,39,49,68,86,122,193,530,1012,2052,3363,4529,4310,5238
6915,Cygnus buccinator,Trumpeter Swan,64,97,147,332,468,554,554,931,1355,2051,3565,4526,5150,5900
61505,Manduca sexta,Carolina Sphinx,52,27,58,73,107,172,423,594,1331,2050,3786,3523,3573,3191
68390,Nephila pilipes,Giant Golden Orbweaver,134,131,191,202,207,225,340,580,1155,2041,2550,3051,3826,5222
75903,Bromus inermis,Smooth Brome,43,46,28,63,59,56,138,285,704,2037,4614,5366,4990,5792
123956,Castilleja indivisa,Texas Paintbrush,22,2,20,15,73,109,277,580,922,2037,2293,2391,1970,3521
51712,Bidens frondosa,Devil's Beggarticks,44,78,52,80,57,124,145,379,705,2035,3846,4053,4104,5697
129115,Knautia arvensis,Field Scabious,67,26,34,57,52,106,110,210,529,2034,5887,5657,5706,7575
67691,Lophocampa maculata,Spotted Tussock Moth,22,58,62,75,89,102,175,476,869,2033,2601,2219,2448,3656
117442,Verbesina alternifolia,Wingstem,14,13,51,46,48,77,184,463,965,2032,3706,3911,4428,4888
48095,Acer pensylvanicum,striped maple,18,29,43,122,96,202,306,663,966,2030,3778,4262,3947,4897
53348,Aesculus californica,California buckeye,26,41,55,110,183,267,485,773,1466,2028,2399,3016,2944,3420
160697,Clematis vitalba,Old man's beard,33,32,36,85,106,142,659,379,682,2027,3294,4569,5013,6154
59040,Phyla nodiflora,turkey tangle frogfruit,28,24,30,64,69,235,362,623,1441,2014,3215,4171,4880,5646
119450,Calluna vulgaris,common heather,64,73,61,119,186,199,202,396,736,2013,4576,5164,5957,7565
77780,Linnaea borealis,Twinflower,39,60,47,80,104,165,228,529,847,2012,3568,4632,5192,5307
126777,Peucetia viridans,Green Lynx Spider,43,40,76,115,158,315,569,1173,1769,2009,3425,3453,3651,3442
163682,Heracleum sphondylium,hogweed,16,28,30,26,37,59,86,227,560,2007,4144,4512,4880,6314
49051,Anthopleura sola,Sunburst Anemone,33,33,44,82,218,200,539,824,1607,2006,2023,3359,3301,3948
273618,Cylindropuntia imbricata,tree cholla,50,73,107,107,151,260,427,835,1564,2004,2198,2899,3174,3795
125440,Fraxinus excelsior,European ash,42,21,25,45,62,102,127,219,568,2002,4712,4812,5168,5795
4450,Sterna hirundo,Common Tern,134,177,200,234,352,479,500,713,1194,2001,2955,4523,5354,7410
47359,Apocynum androsaemifolium,spreading dogbane,22,31,46,75,79,136,219,540,1328,2001,3794,4906,4373,6117
54734,Parmelia sulcata,shield lichen,20,36,42,44,72,96,166,442,900,1996,4280,5427,5932,7257
4835,Himantopus himantopus,Black-winged Stilt,118,156,203,215,340,421,566,726,1098,1994,2423,3967,5261,7155
54531,Cardamine pratensis,Cuckooflower,27,34,35,46,52,78,118,220,573,1994,4280,6037,5853,7140
55009,Rhus integrifolia,lemonade berry,8,11,12,38,45,180,391,607,1475,1994,2464,2629,3111,3331
24382,Osteopilus septentrionalis,Cuban Tree Frog,20,26,60,76,102,154,287,475,1337,1990,2721,3255,3904,2839
75609,Asplenium trichomanes,maidenhair spleenwort,63,84,77,115,153,154,289,498,1036,1990,2913,4657,5411,7197
48711,Lobaria pulmonaria,Tree Lungwort,38,44,76,84,93,149,314,652,937,1989,2849,3886,4710,5331
61168,Arum italicum,Italian arum,20,32,23,42,44,83,169,331,796,1989,2611,3616,3761,4467
318545,Coreus marginatus,Dock Bug,57,56,76,90,119,119,160,317,611,1986,3840,4989,5503,7491
26790,Ambystoma maculatum,Spotted Salamander,57,64,121,152,166,323,432,750,1320,1982,3058,4162,4697,4405
57913,Baccharis salicifolia,mule fat,3,14,70,136,117,298,377,717,1567,1976,2067,3019,3028,3221
126585,Hibiscus syriacus,common hibiscus,6,4,13,10,22,27,99,315,900,1974,3885,3438,3440,3553
64017,Arundo donax,giant reed,35,33,68,102,129,259,348,686,1169,1973,2340,3646,3650,4655
94557,Argia moesta,Powdered Dancer,51,63,84,175,249,350,545,956,1528,1970,3021,3744,3671,4067
79408,Trifolium arvense,rabbitfoot clover,19,30,29,89,84,107,257,412,666,1969,3981,4649,4626,5321
31281,Calotes versicolor,Oriental Garden Lizard,102,140,174,212,248,364,388,673,1203,1968,3177,4111,4635,5545
61523,Helix pomatia,Roman Snail,56,52,69,106,118,145,265,428,760,1968,4931,6660,6556,9439
3759,Plegadis chihi,White-faced Ibis,102,115,138,261,326,546,662,972,1547,1966,2942,4103,3840,4146
7278,Aegithalos caudatus,Long-tailed Tit,60,67,75,118,160,278,333,550,805,1965,3992,5364,6473,8824
124431,Cycloneda sanguinea,Spotless Lady Beetle,26,16,20,57,82,184,388,686,1228,1963,2801,3063,3531,3580
54087,Pieris napi,Green-veined White,124,141,160,162,200,279,411,619,1139,1959,5332,6973,8044,9029
79383,Tradescantia ohiensis,bluejacket,31,26,44,59,71,110,197,430,950,1959,2608,2616,2513,3190
9462,Pyrrhula pyrrhula,Eurasian Bullfinch,82,87,75,204,206,282,243,560,752,1957,4582,8125,8009,11810
144507,Chroicocephalus novaehollandiae,Silver Gull,141,143,118,211,338,305,499,959,1370,1957,2245,2061,2930,4229
211100,Malacosoma americana,Eastern Tent Caterpillar Moth,50,38,70,103,176,357,716,839,1426,1957,3697,5096,6071,7868
53395,Eriophyllum confertiflorum,Golden Yarrow,16,22,30,45,79,138,290,498,1093,1955,2434,2382,3360,4416
121183,Mythimna unipuncta,White-speck Moth,27,44,92,109,164,189,351,689,1516,1950,4472,2794,3634,6135
42391,Ovis canadensis,Bighorn Sheep,158,152,230,256,404,416,680,1125,1498,1949,1992,2651,2791,3057
55724,Symphytum officinale,common comfrey,39,31,52,44,44,80,118,236,599,1949,4020,4611,4455,5920
76148,Castilleja miniata,giant red Indian paintbrush,71,103,76,88,108,138,265,506,887,1949,2620,2560,3106,3242
75371,Allium vineale,wild garlic,19,14,20,32,59,100,255,518,1323,1946,3670,3851,4092,5280
66002,Lithobates palustris,Pickerel Frog,46,78,72,151,176,208,379,594,1014,1945,3667,3539,4124,4139
119045,Eupatorium perfoliatum,common boneset,18,24,32,68,67,145,227,539,987,1945,3428,3466,4098,4473
127066,Youngia japonica,Oriental false hawksbeard,8,9,25,34,37,52,130,305,903,1945,3492,4130,4332,5142
53374,Corylus cornuta,beaked hazelnut,15,15,44,106,112,153,304,634,971,1944,2522,3148,3314,3919
68062,Menemerus bivittatus,Gray Wall Jumping Spider,18,13,35,45,54,99,203,397,1119,1944,3849,4373,5300,6335
30764,Crotalus atrox,Western Diamond-backed Rattlesnake,131,132,160,291,500,847,1128,1570,1674,1941,2333,2306,3028,2923
1456562,Argynnis cybele,Great Spangled Fritillary,119,118,153,230,341,540,651,954,1844,1941,3989,6742,6392,7891
49882,Betula alleghaniensis,yellow birch,16,44,82,153,157,365,398,789,1124,1939,3858,4044,3977,4942
52651,Sarracenia purpurea,purple pitcher plant,59,107,144,123,150,240,414,754,1144,1938,2442,3368,3929,4755
75377,Alnus incana,grey alder,27,36,55,67,60,155,246,575,1036,1934,3438,4211,4125,4913
125705,Trichaptum biforme,violet-toothed polypore,27,37,45,63,68,117,222,497,1376,1932,4108,5355,5421,6529
933404,Centaurea cyanus,Cornflower,25,37,33,54,74,88,186,277,690,1932,4726,4708,4864,6047
125462,Nothoscordum bivalve,crowpoison,20,41,36,43,69,142,306,470,1270,1930,2658,3206,3025,4445
466003,Romalea microptera,Eastern Lubber Grasshopper,52,62,66,64,89,140,261,484,1338,1929,2387,3357,3704,3954
28398,Thamnophis elegans,Western Terrestrial Garter Snake,56,84,126,171,250,295,466,864,1227,1926,2899,2914,3339,4310
52658,Drosera rotundifolia,round-leaved sundew,91,103,105,166,178,249,365,629,1048,1926,2673,3561,4871,5439
1002684,Osmunda spectabilis,American Royal Fern,12,39,47,75,94,163,318,648,1182,1924,2856,3308,3798,4224
77206,Galium mollugo,Hedge Bedstraw,15,19,40,48,50,78,154,346,619,1921,5636,5773,5228,6310
53097,Hirschfeldia incana,Shortpod Mustard,14,13,28,74,92,226,316,525,1302,1920,2060,2632,3468,4428
64541,Dianthus armeria,Deptford pink,28,22,59,75,99,122,224,553,1046,1920,4069,4240,3889,5141
122238,Porcellio scaber,Common Rough Woodlouse,33,32,27,62,81,153,249,482,1097,1920,4599,5661,7834,7337
82043,Monochamus scutellatus,White-spotted Sawyer,34,31,32,52,75,100,175,298,626,1919,2374,3001,2978,3549
52402,Cetonia aurata,European Rose Chafer,97,89,148,172,156,158,202,366,851,1916,4649,5132,5847,7205
143518,Prochoerodes lineola,Large Maple Spanworm Moth,23,33,43,89,129,193,274,563,782,1915,2387,2510,3111,3381
79545,Xylorhiza orcuttii,Orcutt's Woodyaster,1,0,1,3,3,6,71,60,581,1914,106,723,974,552
84286,Diapheromera femorata,Northern Walkingstick,18,28,34,57,78,108,213,409,877,1914,3116,2359,2890,2393
19975,Athene cunicularia,Burrowing Owl,157,157,262,241,351,502,732,950,1477,1913,2588,3750,4019,4763
4817,Charadrius semipalmatus,Semipalmated Plover,168,140,179,279,341,422,595,882,1183,1912,2440,3269,4164,4821
9319,Icterus cucullatus,Hooded Oriole,59,85,106,153,221,344,522,811,1252,1911,3277,3375,3529,4249
12707,Turdus pilaris,Fieldfare,112,102,99,215,286,448,408,703,1027,1910,5207,8825,11027,12915
51453,Passiflora incarnata,purple passionflower,14,24,61,62,86,121,300,599,1174,1909,3573,3695,3993,4026
6996,Mergus serrator,Red-breasted Merganser,66,139,194,289,402,491,600,1052,1751,1905,2901,4325,5112,6133
62529,Platalea ajaja,Roseate Spoonbill,118,163,224,242,339,423,570,940,1605,1905,2553,3319,3866,4666
4381,Larus fuscus,Lesser Black-backed Gull,102,131,142,227,305,358,482,676,1064,1899,2925,4389,6277,7423
55811,Prunus spinosa,Blackthorn,54,38,54,39,87,132,168,324,889,1898,5143,5773,6221,7098
67598,Solenopsis invicta,Red Imported Fire Ant,3,6,17,31,39,95,209,472,1399,1898,2524,7363,3738,3839
84109,Pisaurina mira,American Nursery Web Spider,25,37,71,85,103,153,287,523,1117,1898,3262,3894,4193,4209
47372,Sequoia sempervirens,coast redwood,72,244,235,225,370,293,555,905,1301,1896,2011,2540,2752,2910
133250,Tettigonia viridissima,Great Green Bush-cricket,86,106,107,133,105,131,221,329,805,1894,3592,5486,4634,8098
204520,Hemiphaga novaeseelandiae,New Zealand Pigeon,22,16,43,147,279,1273,1259,1675,2329,1893,3070,2950,939,1088
9092,Melospiza lincolnii,Lincoln's Sparrow,46,82,119,117,268,363,502,855,1651,1892,3760,4508,4229,5089
201041,Rupornis magnirostris,Roadside Hawk,75,99,161,253,320,471,491,827,1267,1889,2253,2945,3413,3911
10274,Pheucticus melanocephalus,Black-headed Grosbeak,47,83,106,194,228,388,462,809,1374,1882,3034,3820,3551,3528
12748,Turdus philomelos,Song Thrush,82,70,103,178,176,297,352,639,902,1881,3753,6168,7121,9011
48934,Pinus contorta,lodgepole pine,48,60,101,128,146,151,270,520,1136,1880,2676,3304,3962,4734
79388,Triadica sebifera,Chinese Tallow,8,13,19,40,48,93,339,478,1221,1879,3033,3498,3436,3886
58750,Nomophila nearctica,Lucerne Moth,37,24,111,76,142,84,303,384,720,1878,1608,1091,2062,2668
60881,Lonicera involucrata,twinberry honeysuckle,25,38,54,73,137,146,218,477,1018,1877,2700,3928,3924,4108
120917,Calotropis procera,giant milkweed,13,31,32,34,61,62,76,129,230,1876,626,1821,1118,1662
62376,Gaultheria procumbens,Eastern Teaberry,22,24,38,81,66,119,226,531,1003,1875,4178,4782,4903,4869
9424,Pipilo erythrophthalmus,Eastern Towhee,62,57,111,156,227,229,424,694,1241,1874,4250,4394,4650,4804
9919,Piranga ludoviciana,Western Tanager,59,87,125,164,228,308,455,685,1270,1873,2820,3692,4071,4014
58231,Platanus racemosa,western sycamore,5,8,57,108,108,248,398,763,1874,1872,1703,2209,2544,1978
119955,Ilex vomitoria,Yaupon Holly,11,20,21,53,59,119,341,552,1189,1870,3036,3635,4367,4739
48807,Umbellularia californica,California bay,6,43,70,166,244,318,567,745,1522,1863,2643,3011,2580,2874
84364,Chasmanthium latifolium,inland wood oats,11,10,23,27,62,124,252,503,946,1863,2735,3085,3197,4044
75598,Artemisia tridentata,Big Sagebrush,22,41,45,57,73,114,241,480,1169,1859,2525,3240,3304,4507
127905,Bombus ternarius,Tricolored Bumble Bee,23,26,49,109,98,188,282,530,954,1858,2482,3717,4549,4943
81663,Malacosoma disstria,Forest Tent Caterpillar Moth,39,30,35,63,122,276,432,735,1178,1852,3390,4538,4297,4973
122056,Asplenium platyneuron,ebony spleenwort,13,35,45,56,73,142,313,516,1054,1852,3558,4127,3659,4268
9601,Quiscalus major,Boat-tailed Grackle,73,96,108,160,189,213,357,552,1091,1850,2183,3390,4280,4561
16783,Tyrannus forficatus,Scissor-tailed Flycatcher,74,71,94,176,282,441,540,983,1482,1850,2611,2784,2725,3322
49343,Castilleja exserta,purple owl's-clover,38,29,23,39,38,113,251,522,481,1850,1899,1052,2318,4235
6141,Cynanthus latirostris,Broad-billed Hummingbird,40,48,73,118,213,456,620,1172,1446,1849,2579,3308,3005,3566
122100,Diphasiastrum digitatum,fan clubmoss,21,31,37,74,63,141,262,448,990,1847,4010,4052,3721,4270
41740,Zalophus californianus,California Sea Lion,173,158,190,343,369,613,728,955,1608,1842,1815,2505,3988,5173
169944,Tridax procumbens,Tridax daisy,6,25,34,32,39,53,81,230,1511,1841,2834,3761,4309,5401
56631,Phacelia distans,distant phacelia,27,11,17,53,56,92,192,411,639,1836,1448,1303,2421,4228
84994,Acanthocephala declivis,Giant leaf-footed bug,8,5,6,25,26,56,208,478,752,1836,3525,2639,2782,2153
56170,Galinsoga quadriradiata,shaggy soldier,26,26,30,35,41,59,121,362,791,1835,3463,3449,3639,4341
84542,Vaccinium angustifolium,lowbush blueberry,25,24,34,58,58,118,183,461,1004,1833,2616,3089,3453,3728
52589,Coenonympha pamphilus,Small Heath,82,123,144,156,190,239,386,576,894,1831,4574,5283,5894,8035
62406,Goodyera pubescens,downy rattlesnake plantain,28,38,30,84,73,126,244,442,964,1831,3394,3649,3851,4551
47891,Impatiens pallida,pale jewelweed,15,23,31,86,84,71,180,501,788,1830,2735,2676,3002,3214
61964,Prunus avium,wild cherry,24,11,27,43,44,96,141,206,766,1830,4506,5109,6492,6548
4385,Larus californicus,California Gull,98,119,188,204,307,381,525,803,1228,1826,2754,3600,4014,3973
49322,Carpobrotus edulis,sea fig,39,55,63,131,168,157,223,405,917,1825,1683,2697,3471,3501
77740,Ligustrum lucidum,tree privet,4,6,12,19,55,106,175,411,1297,1825,3107,2799,2929,3261
143615,Udea rubigalis,Celery Leaftier Moth,14,24,49,93,98,193,385,689,968,1825,3493,3081,4199,4814
55886,Lunaria annua,Annual Honesty,18,18,37,53,70,85,149,301,906,1824,5367,4720,5586,5378
63166,Viburnum lantanoides,hobblebush,14,30,31,100,109,159,221,442,676,1821,2404,3735,2666,3582
51773,Nathalis iole,Dainty Sulphur,66,36,141,149,120,228,461,542,846,1815,1948,3688,2619,3746
127010,Nandina domestica,Heavenly bamboo,3,8,11,22,37,65,207,412,1077,1815,3352,3313,3245,3490
56189,Philaenus spumarius,Meadow Spittlebug,45,44,73,80,106,137,184,355,735,1813,3591,4359,5480,6023
63058,Osmunda claytoniana,interrupted fern,18,17,40,61,73,148,261,580,945,1812,3184,3507,3537,3847
1021509,Junonia grisea,Gray Buckeye,22,40,53,124,243,565,583,727,704,1811,2574,1155,4173,3455
54924,Medeola virginiana,Cucumber Root,32,28,38,70,87,158,267,391,890,1808,3356,3762,3646,4264
2599,Alcedo atthis,Common Kingfisher,107,136,154,190,300,351,493,598,957,1807,3403,3984,4779,6423
64988,Anaxyrus terrestris,Southern Toad,39,47,66,72,83,118,265,458,1188,1807,2664,3308,4254,3645
7458,Certhia americana,Brown Creeper,50,69,118,176,240,333,490,804,1272,1799,2916,3895,4233,4000
50153,Sphaeralcea ambigua,apricot mallow,35,23,23,37,75,106,309,516,729,1799,1927,1741,2725,3608
966205,Alnus glutinosa,common alder,49,114,165,148,166,187,197,256,614,1799,4654,5334,4995,6374
55766,Euphorbia cyparissias,cypress spurge,43,33,36,53,91,87,197,374,840,1798,4261,5652,5210,6369
123175,Evernia prunastri,Oakmoss,29,35,73,78,99,184,292,537,966,1798,3352,4511,4922,6641
55819,Primula veris,Cowslip,70,79,74,87,106,123,172,246,573,1797,4091,6077,6148,7247
179786,Hepatica acutiloba,sharp-lobed hepatica,29,31,48,91,105,135,198,451,997,1797,3124,4174,3996,4041
128551,Solidago rugosa,common wrinkle-leaved goldenrod,9,10,11,24,33,93,128,424,840,1795,3220,3434,4036,4918
57076,Trifolium campestre,hop trefoil,25,35,31,68,75,99,243,478,843,1790,3273,4002,3942,5446
79358,Thlaspi arvense,field penny-cress,13,19,22,35,50,66,158,254,640,1790,4402,5126,5040,5455
58587,Asterocampa clyton,Tawny Emperor,39,34,59,94,132,196,393,814,999,1787,2097,2940,1915,2720
122214,Odontotaenius disjunctus,Horned Passalus Beetle,15,19,29,56,92,111,382,561,1049,1787,3212,3724,3480,3686
11858,Petrochelidon pyrrhonota,Cliff Swallow,67,93,113,175,226,310,414,760,1139,1785,2429,3213,3436,3751
9921,Piranga olivacea,Scarlet Tanager,50,71,97,131,252,228,381,548,852,1784,3110,2574,2753,2943
126155,Vespula germanica,German Yellowjacket,31,35,45,70,77,97,152,360,894,1782,3243,4810,5210,6867
154298,Halictus ligatus,Ligated Furrow Bee,15,16,22,34,57,101,295,533,1159,1781,5290,5435,6195,7120
84328,Galium verum,Lady's Bedstraw,83,42,42,80,55,117,125,246,602,1780,4686,5154,5978,6984
55436,Amsinckia menziesii,Common Fiddleneck,19,31,26,36,61,92,196,273,722,1777,1818,2261,2803,4298
180413,Rhododendron groenlandicum,Bog Labrador Tea,35,42,35,42,69,117,191,456,869,1776,2013,3058,3340,3511
56171,Leonurus cardiaca,common motherwort,10,7,20,35,42,65,93,386,975,1775,3325,4749,4366,4387
16842,Myiozetetes similis,Social Flycatcher,54,64,86,174,259,426,479,969,1177,1772,1890,2472,3002,3370
142988,Lerema accius,Clouded Skipper,49,47,86,89,134,236,551,1062,1130,1771,2805,3305,3323,2445
49006,Quercus velutina,black oak,3,9,37,35,46,95,359,405,796,1770,2261,3079,3720,4120
82582,Labidomera clivicollis,Swamp Milkweed Leaf Beetle,19,22,45,91,96,154,194,407,813,1770,2625,2666,2792,3655
3439,Zenaida auriculata,Eared Dove,40,52,113,132,174,228,211,494,787,1768,2594,4848,4349,4857
196842,Stereum complicatum,crowded parchment,15,12,27,30,27,65,126,231,1235,1767,4054,4894,4917,6262
79156,Sonchus arvensis,Perennial Sow Thistle,23,18,41,46,38,69,121,277,639,1766,4290,5781,4841,6303
162172,Echinocactus horizonthalonius,Devilshead,18,42,15,44,59,74,135,168,593,1766,3563,1774,1252,731
53050,Epilobium ciliatum,fringed willowherb,19,29,54,68,121,89,186,433,903,1765,3214,3452,3693,4495
67593,Carya illinoinensis,pecan,3,6,9,12,48,73,232,491,1041,1764,3258,2461,2479,3001
78678,Polygonum aviculare,Prostrate Knotweed,20,17,16,36,29,123,193,441,865,1764,3551,4192,4225,4956
122603,Schizachyrium scoparium,little bluestem,25,21,27,53,61,148,277,624,1044,1764,2663,3049,2607,3017
76158,Catalpa speciosa,northern catalpa,4,11,18,15,49,81,176,368,1056,1760,2651,2757,2598,3510
52808,Poa annua,Annual Meadow-grass,7,10,17,52,26,71,146,382,740,1758,3269,3995,4391,5523
62345,Duttaphrynus melanostictus,Asian Common Toad,57,99,94,83,108,164,220,500,1173,1754,2743,2804,4239,4564
117308,Chlorophyllum molybdites,green-spored parasol,12,18,35,46,58,142,289,651,1923,1749,4406,4671,5311,5894
19349,Myiopsitta monachus,Monk Parakeet,65,80,157,167,281,386,554,783,1177,1748,2052,3236,4407,5999
47447,Leucaena leucocephala,White leadtree,14,30,52,41,65,82,177,359,979,1748,2388,3127,3911,4486
48435,Adiantum pedatum,northern maidenhair fern,32,25,60,90,100,189,258,536,926,1747,2845,3399,3129,3678
55625,Sympetrum striolatum,Common Darter,88,72,148,153,151,240,322,352,792,1747,3334,4609,4832,6827
9535,Sturnella neglecta,Western Meadowlark,68,67,110,137,187,334,497,816,1231,1746,2870,3168,3274,3715
81711,Hydrophyllum virginianum,Virginia waterleaf,19,17,35,55,75,97,190,453,914,1746,3475,3921,3613,3604
82792,Celastrina neglecta,Summer Azure,32,49,62,140,152,202,218,511,769,1746,1854,3074,3020,3376
5196,Buteo swainsoni,Swainson's Hawk,78,92,93,186,231,405,525,797,1419,1745,2619,2974,3179,3570
58561,Libytheana carinenta,American Snout,61,52,120,152,130,284,805,1171,2920,1744,3971,3430,6108,2418
36142,Sceloporus undulatus,Eastern Fence Lizard,51,72,105,114,115,154,313,636,1051,1743,2842,3124,3335,3602
3857,Calidris alpina,Dunlin,132,182,204,300,344,448,576,945,1253,1742,3044,4122,5248,6505
119789,Cisseps fulvicollis,Yellow-collared Scape Moth,42,45,77,139,129,216,375,659,1186,1739,2322,3539,3025,2611
53779,Humulus lupulus,common hops,45,40,82,79,76,96,156,250,671,1738,4414,5068,5605,6242
79472,Vachellia farnesiana,Sweet acacia,20,18,28,42,50,151,227,318,806,1738,2048,1962,2892,3029
126600,Chortophaga viridifasciata,Green-striped Grasshopper,26,31,75,86,78,145,341,803,1438,1738,2528,2946,2830,3731
3954,Limosa fedoa,Marbled Godwit,106,81,142,256,307,490,571,733,1083,1736,2272,2697,2961,3330
145436,Eristalis transversa,Transverse-banded Flower Fly,22,33,30,83,57,82,103,299,519,1734,1479,2726,3242,2967
41777,Lontra canadensis,North American River Otter,79,131,129,205,296,322,591,854,1195,1728,2766,3217,3733,4045
120942,Malvaviscus arboreus,Turk's cap,28,16,36,36,66,110,250,550,1113,1727,2183,2669,2655,3573
3978,Actitis hypoleucos,Common Sandpiper,93,113,129,198,257,333,407,676,939,1725,2622,4062,5427,7545
4368,Larus marinus,Great Black-backed Gull,134,121,141,221,283,402,527,758,1170,1725,2484,3557,4282,4694
27818,Taricha torosa,California Newt,37,40,70,98,392,273,601,554,1023,1725,1638,4642,7234,11159
52564,Anthopleura elegantissima,Aggregating Anemone,36,41,58,87,118,217,416,670,1071,1725,1961,2798,3330,3785
130989,Euthamia graminifolia,flat-topped goldenrod,9,10,25,42,40,80,129,491,879,1723,2846,2998,3463,3958
55474,Bolbitius titubans,yellow fieldcap,16,18,44,38,102,57,262,356,770,1721,1993,3564,2654,4498
116329,Packera aurea,golden ragwort,17,22,38,51,47,51,186,293,803,1719,3078,3856,3447,4503
52344,Ipomoea purpurea,common morning-glory,21,38,43,70,84,126,282,640,1082,1718,2509,3216,3318,3413
774894,Struthiopteris spicant,deer fern,43,38,60,47,94,87,180,350,739,1718,2705,3761,4370,4970
258813,Clogmia albipunctata,Bathroom Moth Fly,22,18,22,43,79,94,171,350,869,1717,3180,4289,5236,6099
54449,Carnegiea gigantea,saguaro,52,87,79,136,144,223,409,8440,5215,1716,1847,3042,4900,5638
51921,Mimosa pudica,Sensitive Plant,25,39,53,52,53,97,181,289,918,1715,2090,2738,3134,3806
4672,Falco columbarius,Merlin,86,94,150,216,293,386,608,857,1229,1714,2785,3907,3986,4453
126209,Metcalfa pruinosa,Citrus Flatid Planthopper,13,9,50,58,67,77,196,428,812,1714,3001,2535,2306,2773
143005,Costaconvexa centrostrigaria,Bent-lined Carpet,20,27,60,50,83,117,391,568,601,1714,1958,2199,2941,2453
55787,Pisaura mirabilis,European Nursery Web spider,72,70,56,61,113,104,122,269,712,1713,3675,4577,5926,8279
70191,Ischnura ramburii,Rambur's Forktail,58,71,78,191,209,341,506,1055,1301,1712,2286,3236,2919,3176
49013,Quercus virginiana,southern live oak,15,26,27,39,42,84,221,401,1016,1710,3182,3104,3608,3490
145244,Setophaga pinus,Pine Warbler,72,60,79,151,184,235,376,496,1014,1709,2911,3620,4445,3921
23930,Hyla chrysoscelis,Cope's Gray Treefrog,36,40,53,72,115,186,398,561,900,1708,2874,3059,3443,3352
202757,Cylindropuntia leptocaulis,Christmas cholla,11,14,27,47,107,165,308,518,1124,1705,1983,2437,2615,2721
70174,Hypolimnas bolina,Great Eggfly,105,109,119,163,183,193,293,478,951,1704,3392,3028,3509,3865
180008,Otospermophilus variegatus,Rock Squirrel,83,108,117,184,236,335,474,721,1161,1704,1728,2456,2825,3146
63401,Macrolepiota procera,Parasol,49,54,57,64,93,82,144,251,574,1702,3124,2949,4815,5102
51736,Impatiens parviflora,small balsam,24,37,44,48,40,64,78,167,348,1701,3920,4646,4653,5660
55847,Euonymus europaeus,Spindle,24,26,27,62,96,128,224,361,769,1697,3920,4648,4162,5023
69155,Fucus distichus,Rockweed,26,38,60,54,87,133,188,448,805,1696,1659,1816,2517,2646
