Taxon ID,Name,Common Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
56312,Vaccinium vitis-idaea,Lingonberry,83,109,118,128,108,180,256,410,887,2089,5224,6518,6802,7534
55876,Lamium album,White deadnettle,23,26,35,34,61,56,81,214,535,2453,6529,6709,5885,8005
122238,Porcellio scaber,Common Rough Woodlouse,33,32,27,62,81,153,249,482,1097,1920,4599,5661,7834,7337
56529,Papilio machaon,Old World Swallowtail,176,271,297,284,297,407,548,723,1794,2298,3578,5061,6685,7762
60438,Cardamine concatenata,cut-leaved toothwort,20,45,46,107,142,138,335,566,1584,2556,4852,6230,6250,6686
41708,Phoca vitulina,Harbor Seal,194,211,308,390,565,716,894,1497,2062,2948,2954,4396,5669,6435
485010,Chinavia hilaris,Green Stink Bug,27,49,101,85,152,187,368,1145,2368,2993,4506,4656,8049,5834
56137,Ornithogalum umbellatum,common star-of-Bethlehem,33,26,35,46,66,115,273,373,1284,2729,6030,6568,5943,7026
116681,Atteva aurea,Ailanthus Webworm Moth,84,43,95,82,191,306,906,1195,3220,4518,4296,3111,6008,6464
7576,Thryomanes bewickii,Bewick's Wren,44,66,122,205,302,618,828,1421,1825,2803,4771,5299,5320,5573
128824,Lucilia sericata,Common European Greenbottle Fly,30,37,42,78,70,90,132,214,984,2961,6953,6422,6525,5852
68264,Asterocampa celtis,Hackberry Emperor,63,67,104,142,192,358,609,987,2112,3522,4203,5258,5538,7320
981,Phasianus colchicus,Ring-necked Pheasant,98,103,145,197,272,365,455,769,1313,2322,4248,5686,5971,6994
54777,Cornus florida,flowering dogwood,28,69,87,91,146,200,554,959,1862,3503,5383,5973,5189,6167
120217,Halysidota tessellaris,Banded Tussock Moth,31,50,49,126,153,143,255,940,2410,6071,6297,4121,3827,6110
48529,Tremella mesenterica,witch's butter,35,35,56,73,98,158,326,541,1175,2310,4688,5748,5561,7392
45763,Ondatra zibethicus,Muskrat,94,130,198,219,299,404,560,900,1494,2240,4797,6083,5820,6185
49540,Gasteracantha cancriformis,Spinybacked Orbweaver,61,58,79,111,160,316,684,1533,2018,2789,4904,6301,5400,4843
56318,Coprinellus micaceus,mica cap,50,45,97,69,115,125,307,690,1633,2928,4893,5645,5898,7120
46095,Marmota monax,Groundhog,83,113,142,191,204,339,581,906,1833,2689,4853,5295,6211,6408
65849,Incilius nebulifer,Gulf Coast Toad,75,48,112,204,448,725,1085,1458,2459,3788,4598,6351,4726,4018
119828,Aralia nudicaulis,wild sarsaparilla,16,30,28,69,105,176,266,752,1486,2899,5277,5966,6238,6962
49566,Cicindela sexguttata,Six-spotted Tiger Beetle,42,80,119,172,229,291,530,847,1582,2550,5565,5622,5538,6805
77155,Fragaria virginiana,Virginia strawberry,37,53,54,85,120,206,366,804,1455,2639,4185,5585,6944,7504
48038,Lobelia cardinalis,cardinal flower,53,55,89,141,178,213,436,911,1607,3178,5660,5453,5905,6164
84804,Graphosoma italicum,European Striped Shield Bug,89,92,105,136,146,164,253,492,850,2558,4720,5413,6271,8702
49339,Encelia farinosa,Brittlebush,32,19,27,44,69,144,316,863,1662,3103,9233,3231,4109,5618
6893,Dendrocygna autumnalis,Black-bellied Whistling-Duck,111,161,175,217,384,518,682,1306,2050,2943,3896,5059,5372,6001
775410,Fomitopsis betulina,birch polypore,42,41,64,76,61,126,269,494,913,2329,5349,5983,6305,6922
14823,Sitta canadensis,Red-breasted Nuthatch,101,68,272,227,202,366,567,987,1812,2302,4941,5180,5942,5902
58579,Polygonia interrogationis,Question Mark,120,135,417,129,185,443,493,1311,1888,4512,3832,5641,4122,6140
54143,Tragopogon dubius,Yellow Salsify,64,63,70,122,122,146,343,786,1393,3073,4676,5459,5907,7504
129902,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,21,31,45,62,55,124,313,604,1436,2904,5116,5581,6122,7250
7054,Aythya affinis,Lesser Scaup,60,91,184,280,321,411,561,968,1507,2104,3542,4374,5591,6770
204165,Osmundastrum cinnamomeum,cinnamon fern,34,62,115,101,121,226,488,957,1643,2954,5038,5756,5526,6501
53034,Ambrosia trifida,giant ragweed,,,28,47,68,134,340,873,1757,3298,5404,5557,5157,6928
42134,Sus scrofa,Wild Boar,100,167,168,225,341,410,671,962,1630,2464,3727,4728,5482,6759
128769,Ligustrum sinense,Chinese privet,,,30,31,44,121,327,540,1872,3029,5952,5416,5333,6026
67706,Argiope argentata,Silver Garden Orbweaver,75,77,102,141,202,445,554,910,1402,3047,4151,4581,5461,6841
4892,Pluvialis squatarola,Black-bellied Plover,165,186,229,296,431,601,828,1206,1553,2326,3496,4596,5454,6410
10271,Pheucticus ludovicianus,Rose-breasted Grosbeak,70,125,172,236,311,408,647,895,1823,2770,5773,4731,5498,5550
34435,Hemidactylus turcicus,Mediterranean House Gecko,52,64,72,166,247,358,731,1220,2111,3441,4348,4754,5476,5827
17009,Sayornis saya,Say's Phoebe,73,84,139,211,286,496,733,1287,1907,2765,4476,4729,4625,5827
49591,Lepomis macrochirus,Bluegill,40,59,76,90,160,242,414,907,1669,2062,4212,4424,5930,8402
49463,Trillium ovatum,Pacific trillium,61,68,100,88,145,162,347,721,1634,2368,3695,6065,6205,6960
143793,Prunus padus,bird cherry,48,31,78,77,79,100,123,177,385,1545,5745,6640,6749,7223
7266,Psaltriparus minimus,Bushtit,51,70,137,237,303,477,596,1110,1776,2614,4683,5359,5358,5155
118513,Hypena scabra,Green Cloverworm Moth,45,32,113,117,168,342,681,1084,1705,2740,5814,4375,5207,5657
54404,Papaver rhoeas,common poppy,54,89,84,122,160,184,354,450,1192,2661,4680,5594,5318,7587
130888,Erechtites hieraciifolius,American burnweed,,,,43,38,89,137,570,1358,3002,4857,5836,5757,7105
211100,Malacosoma americana,Eastern Tent Caterpillar Moth,50,38,70,103,176,357,716,839,1426,1957,3697,5096,6071,7868
9915,Piranga rubra,Summer Tanager,98,102,150,267,318,503,646,1061,1857,2629,4126,4872,5244,5859
55811,Prunus spinosa,Blackthorn,54,38,54,39,87,132,168,324,889,1898,5143,5773,6221,7097
57920,Xanthium strumarium,rough cocklebur,19,36,111,106,102,235,390,876,1702,3242,5021,5241,5144,6076
52934,Eupatorium serotinum,late boneset,,,25,44,55,134,272,672,1428,2551,4990,5312,6400,6813
59771,Mertensia virginica,Virginia bluebells,31,52,60,74,132,135,263,622,1711,2462,4747,5839,5624,6061
75762,Berteroa incana,hoary alyssum,23,36,37,60,41,75,128,319,649,2104,5646,5834,6393,7302
52589,Coenonympha pamphilus,Small Heath,82,123,144,156,190,239,386,576,894,1831,4574,5283,5894,8035
54734,Parmelia sulcata,shield lichen,20,36,42,44,72,96,166,442,900,1995,4280,5427,5932,7255
53052,Foeniculum vulgare,fennel,28,31,70,144,248,301,526,883,1860,2966,4352,5073,5250,6202
53445,Rubus ursinus,trailing blackberry,,20,88,100,226,260,552,1039,2099,2764,4082,5310,5097,6184
59549,Lupinus polyphyllus,Large-leaved lupine,61,67,76,89,130,208,231,446,882,2065,5402,5269,6157,7168
52994,Claytonia perfoliata,miner's lettuce,32,34,65,116,196,236,553,1108,1927,3412,3566,4022,5009,6698
6996,Mergus serrator,Red-breasted Merganser,66,139,194,289,402,491,600,1052,1751,1905,2901,4325,5112,6133
141725,Nezara viridula,Southern Green Stink Bug,35,53,49,233,205,191,315,541,1397,2289,4348,4564,5800,7533
10325,Euphagus cyanocephalus,Brewer's Blackbird,82,91,155,264,307,499,829,1280,2014,2754,3568,4760,5155,5553
52833,Anaphalis margaritacea,pearly everlasting,40,57,38,96,129,172,367,784,1610,2655,4402,5275,5664,6973
52669,Athyrium filix-femina,lady fern,33,53,88,99,139,181,321,499,993,2118,4255,5452,6354,7521
83653,Rosa rugosa,rugosa rose,39,43,51,89,64,101,219,461,1136,2452,5060,6132,5929,6348
4381,Larus fuscus,Lesser Black-backed Gull,102,131,142,227,305,358,482,676,1064,1899,2925,4389,6277,7421
6915,Cygnus buccinator,Trumpeter Swan,64,97,147,332,468,554,554,931,1355,2051,3565,4526,5150,5900
129115,Knautia arvensis,Field Scabious,67,26,34,57,52,106,110,210,529,2034,5887,5657,5706,7575
49883,Betula papyrifera,paper birch,20,49,103,181,184,363,461,915,1611,2618,4762,4970,5088,6010
55727,Cymbalaria muralis,Ivy-leaved toadflax,23,47,42,75,100,130,252,450,1091,2523,3602,5020,5879,7925
154298,Halictus ligatus,Ligated Furrow Bee,15,,22,34,57,101,295,533,1159,1781,5290,5435,6195,7118
125677,Smilax bona-nox,saw greenbrier,,,30,34,72,146,330,795,1841,2847,4600,4861,5259,6265
127029,Vaccinium myrtillus,common bilberry,56,55,80,99,72,171,181,275,597,1574,5083,5405,6306,7722
63028,Hypercompe scribonia,Giant Leopard Moth,36,41,60,104,182,220,414,1047,1589,3499,4368,5579,4873,5724
55981,Lapsana communis,nipplewort,15,,,34,48,82,138,292,750,2112,4895,5452,5954,7924
48441,Gaultheria shallon,salal,30,36,73,66,117,148,291,579,1228,2958,4402,5651,5806,5813
125381,Asclepias incarnata,swamp milkweed,49,56,89,122,123,214,353,858,2133,2748,4672,5151,5405,5973
53227,Boisea trivittata,Eastern Boxelder Bug,,,60,52,63,75,306,727,1772,1557,3065,4336,6850,7936
51970,Hamamelis virginiana,american witch-hazel,32,24,68,99,114,212,404,733,1574,2728,4684,5239,5102,6565
204454,Acridotheres tristis,Common Myna,132,135,163,223,319,343,535,927,1543,2909,2648,3337,5335,7498
119450,Calluna vulgaris,common heather,64,73,61,119,186,199,202,396,736,2013,4576,5164,5957,7565
73788,Plestiodon fasciatus,Common Five-lined Skink,53,89,115,175,177,306,538,928,1471,2951,4541,4806,5226,6104
58586,Limenitis archippus,Viceroy,93,125,142,266,316,443,632,1210,2271,2835,3733,4381,5594,5445
54037,Thuja occidentalis,northern whitecedar,16,29,62,100,116,253,337,930,1604,2651,4376,5324,4871,6255
12024,Lanius ludovicianus,Loggerhead Shrike,98,135,164,266,404,576,820,1389,2041,2579,3911,4279,4204,5326
84644,Phalangium opilio,European Harvestman,43,43,56,138,120,140,230,505,905,2355,4671,5076,5651,7682
118559,Tetraopes tetrophthalmus,Red Milkweed Beetle,21,35,63,118,167,202,270,719,1426,2410,4065,5637,5782,6816
10247,Setophaga ruticilla,American Redstart,81,136,151,206,304,387,580,926,1457,2605,4324,4776,5474,5903
52599,Pontederia cordata,pickerelweed,58,65,93,94,170,223,367,772,1727,2923,4526,5007,5443,5795
49761,Anartia jatrophae,White Peacock,73,99,178,223,252,377,640,1031,1724,2464,3818,4274,4994,6013
3901,Numenius phaeopus,Whimbrel,157,182,244,377,412,508,740,1004,1479,2399,2873,3976,4958,6480
85325,Geum canadense,white avens,,,25,41,57,98,244,656,1374,2504,4847,5317,5324,6335
55819,Primula veris,Cowslip,70,79,74,87,106,123,172,246,573,1797,4091,6077,6148,7247
201192,Saxicola rubicola,European Stonechat,75,115,100,112,219,291,434,651,750,1691,3263,4677,6161,7296
50867,Argiope bruennichi,Wasp Spider,132,104,142,150,200,194,326,508,1203,2470,3652,6278,5308,6491
145304,Spinus pinus,Pine Siskin,45,63,237,182,129,525,517,621,1695,2270,6030,7387,2734,2905
23783,Hyla versicolor,Gray Treefrog,67,83,91,180,237,344,591,1011,1534,2623,4355,4998,4971,6121
52402,Cetonia aurata,European Rose Chafer,97,89,148,172,156,158,202,366,851,1916,4649,5132,5847,7205
55713,Centaurea jacea,Brown Knapweed,30,40,41,65,85,122,132,285,599,2187,5408,4987,5907,7281
49325,Fouquieria splendens,ocotillo,65,89,80,152,197,290,539,1885,2654,3109,3193,3596,4312,5234
81705,Phlox divaricata,blue phlox,27,50,86,66,99,121,344,534,1322,2155,4602,5938,5290,6157
49666,Taxodium distichum,baldcypress,40,54,82,109,131,216,511,863,2038,2849,4394,4970,4849,5389
43042,Erinaceus europaeus,Common Hedgehog,49,85,132,128,221,273,398,604,1495,3392,4521,4784,5133,5428
48252,Thuja plicata,western redcedar,30,26,104,54,110,115,254,517,951,2519,3903,6060,5614,5974
125655,Anoplotrupes stercorosus,Woodland Dor Beetle,45,35,64,67,95,101,171,258,643,2062,5056,5844,5718,6649
1409,Callipepla californica,California Quail,93,113,185,232,297,465,700,1057,1594,2400,3711,4282,5361,5665
51606,Galanthus nivalis,common snowdrop,25,23,35,51,54,103,124,208,592,1187,2534,5044,6982,5144
53268,Maianthemum stellatum,star-flowered lily-of-the-valley,29,61,76,92,145,163,303,690,1423,2676,3973,5332,5213,6600
61009,Lathyrus latifolius,broad-leaved sweet pea,25,28,44,77,92,161,307,606,1352,2727,4793,5140,5258,6208
1081329,Lon zabulon,Zabulon Skipper,30,46,89,196,135,175,304,708,1057,2133,4785,5937,5406,5771
9185,Zonotrichia atricapilla,Golden-crowned Sparrow,43,47,128,183,295,437,566,1132,1437,2111,3896,5450,4895,4598
55787,Pisaura mirabilis,European Nursery Web spider,72,70,56,61,113,104,122,269,712,1713,3675,4577,5926,8279
84517,Epilobium hirsutum,Great Willowherb,32,37,48,67,77,105,167,261,693,2114,4993,5397,6124,6563
50855,Trillium erectum,red trillium,52,65,96,174,257,287,451,688,1241,2578,4472,5455,5269,5660
204237,Ampelopsis glandulosa,Porcelain Berry,,,29,,50,76,196,888,4425,2935,4159,4164,4477,5298
10286,Mniotilta varia,Black-and-white Warbler,89,116,157,222,335,426,544,908,1520,2286,3871,4607,5455,5479
52771,Gonepteryx rhamni,Common Brimstone,90,120,119,161,199,256,304,444,850,1544,3397,5732,5622,6997
54531,Cardamine pratensis,Cuckooflower,27,34,35,46,52,78,118,220,573,1994,4280,6037,5853,7140
50897,Asimina triloba,common pawpaw,16,36,51,58,88,159,370,615,1640,2927,4484,4992,5403,5749
125705,Trichaptum biforme,violet-toothed polypore,27,37,45,63,68,117,222,497,1376,1932,4108,5355,5421,6529
85321,Campanula rapunculoides,Creeping Bellflower,25,30,36,37,63,92,127,386,801,2226,4831,5580,5796,6589
118548,Thalictrum thalictroides,rue anemone,32,75,67,96,113,161,299,498,1242,2244,4668,5424,5173,5609
48473,Ganoderma applanatum,artist's bracket,48,66,97,105,121,186,358,813,1764,2849,4837,4378,5040,5449
54261,Abies balsamea,balsam fir,24,48,81,122,116,320,352,1001,1222,2195,4137,4854,5547,6091
32055,Elgaria multicarinata,Southern Alligator Lizard,106,197,152,244,488,724,1150,1628,1854,3160,4269,3504,4025,4411
79148,Solidago altissima,tall goldenrod,,,22,42,53,93,178,355,1045,2180,4112,4859,5847,7664
4450,Sterna hirundo,Common Tern,134,177,200,234,352,479,500,713,1195,2001,2955,4523,5354,7409
3857,Calidris alpina,Dunlin,132,182,204,300,344,448,576,945,1253,1742,3044,4121,5248,6505
81839,Platycryptus undatus,Tan Jumping Spider,18,22,45,55,75,128,267,618,1485,2509,4733,5414,5582,5475
119793,Pyrus calleryana,Callery pear,,,,,43,133,200,480,1662,2343,4564,4722,4597,6436
119095,Conoclinium coelestinum,blue mistflower,27,20,25,56,69,129,274,607,1410,2616,5299,5089,5344,5553
99897,Enallagma civile,Familiar Bluet,93,81,94,251,245,455,645,1265,1846,2833,3121,4487,5074,5715
52673,Equisetum hyemale,rough horsetail,34,43,73,89,102,158,309,596,1315,2494,4919,5247,4965,5490
68138,Sympetrum corruptum,Variegated Meadowhawk,142,120,138,310,382,565,836,1453,1745,3346,2806,2891,3553,7511
26575,Diadophis punctatus,ring-necked snake,154,175,151,199,319,365,696,1016,1550,2563,4127,4388,4567,5335
77206,Galium mollugo,Hedge Bedstraw,15,19,40,48,50,78,154,346,619,1921,5636,5773,5228,6310
48494,Pleurotus ostreatus,Oyster Mushroom,42,59,95,82,109,189,447,910,2622,2412,3876,4235,4610,5290
55950,Armillaria mellea,Honey Mushroom,37,57,55,58,80,114,266,660,1597,2501,4900,5761,4820,5065
54805,Fraxinus americana,white ash,,23,52,126,129,439,373,995,1961,2981,4476,4124,4806,5451
144047,Persicaria virginiana,American jumpseed,,,33,51,71,82,242,606,1347,2620,6623,4537,4832,5221
27726,Salamandra salamandra,Fire Salamander,66,82,127,136,156,251,410,715,1201,1647,2968,4364,6517,6093
50147,Celithemis eponina,Halloween Pennant,89,114,123,215,302,376,590,1128,2089,2923,4050,4423,4696,4777
143803,Persicaria longiseta,low smartweed,,,,,38,,171,500,1306,2743,5652,4558,5207,5977
54762,Acer saccharinum,silver maple,,28,37,65,87,146,329,771,1604,2718,4411,4852,4906,5843
61964,Prunus avium,wild cherry,24,,27,43,44,96,141,206,766,1830,4506,5109,6492,6545
14898,Toxostoma rufum,Brown Thrasher,54,73,102,165,236,264,463,778,1470,2285,4420,4673,5145,5339
47543,Rubus spectabilis,Salmonberry,33,47,127,76,124,158,309,592,1367,2138,4087,5368,5784,5546
84328,Galium verum,Lady's Bedstraw,83,42,42,80,55,117,125,246,602,1780,4686,5154,5978,6984
133250,Tettigonia viridissima,Great Green Bush-cricket,86,106,107,133,105,131,221,329,805,1894,3592,5486,4634,8098
75609,Asplenium trichomanes,maidenhair spleenwort,63,84,77,115,153,154,289,498,1036,1990,2913,4657,5411,7197
1455918,Spilopelia chinensis,Spotted Dove,75,107,130,180,216,240,348,749,1458,2249,3314,4145,4848,6277
64970,Anaxyrus boreas,Western Toad,111,118,129,180,298,291,736,1322,1337,3001,3262,3137,4119,7071
4835,Himantopus himantopus,Black-winged Stilt,118,155,203,215,340,421,566,726,1098,1994,2423,3967,5261,7154
69624,Oxalis acetosella,European wood-sorrel,32,50,51,69,83,117,129,267,516,1517,4720,5554,5790,6682
42076,Urocyon cinereoargenteus,Gray Fox,67,166,131,242,353,604,828,1292,1829,2525,3972,3872,4281,4724
4857,Vanellus vanellus,Northern Lapwing,56,87,123,190,201,255,342,478,742,1660,2863,4476,5564,7557
966205,Alnus glutinosa,common alder,49,114,165,148,166,187,197,256,614,1799,4654,5334,4995,6372
18167,Melanerpes aurifrons,Golden-fronted Woodpecker,89,101,125,187,295,649,763,1347,1656,2423,3224,4604,4205,4932
3978,Actitis hypoleucos,Common Sandpiper,93,113,129,198,257,333,407,676,939,1725,2622,4062,5427,7545
54781,Quercus macrocarpa,bur oak,,26,35,135,102,158,340,972,1601,2536,4018,4678,4879,5893
84227,Rubus phoenicolasius,wineberry,,,74,30,71,126,297,836,1327,2435,5334,4875,5020,5112
51053,Dicentra cucullaria,Dutchman's breeches,27,59,70,102,152,206,323,599,1283,2414,4038,5331,5131,5506
9195,Emberiza citrinella,Yellowhammer,68,59,103,182,208,352,345,451,689,1405,3315,4978,5285,6744
76754,Echinocereus engelmannii,Engelmann's Hedgehog Cactus,54,33,56,63,139,149,324,884,1365,2229,3427,4024,4443,6942
4885,Recurvirostra americana,American Avocet,103,131,234,293,399,574,713,1001,1756,2304,3360,4318,4530,4864
59778,Pastinaca sativa,wild parsnip,22,22,31,67,94,283,245,452,974,2122,4673,5561,5346,5638
318545,Coreus marginatus,Dock Bug,57,56,76,90,119,119,160,317,611,1986,3840,4989,5503,7491
117308,Chlorophyllum molybdites,green-spored parasol,,18,35,46,58,142,289,651,1923,1749,4406,4671,5311,5894
2599,Alcedo atthis,Common Kingfisher,107,136,154,190,300,351,493,598,957,1807,3403,3984,4779,6422
143799,Sambucus cerulea,blue elder,15,22,62,126,153,399,518,987,2179,2923,3308,4242,4866,5287
35303,Ctenosaura similis,Black Spiny-tailed Iguana,199,174,315,279,366,465,785,1163,1647,2734,1878,3073,4638,5651
57689,Bombus vosnesenskii,Yellow-faced Bumble Bee,15,20,49,96,112,122,242,626,1280,2174,3704,4170,5111,7243
15282,Sylvia atricapilla,Eurasian Blackcap,47,64,70,106,117,205,217,475,551,1341,3140,5137,5934,7244
196842,Stereum complicatum,crowded parchment,15,,27,30,,65,126,231,1235,1767,4054,4894,4917,6262
53357,Artemisia californica,California sagebrush,,18,60,155,226,399,577,1081,2091,3168,3249,3879,4312,5068
55766,Euphorbia cyparissias,cypress spurge,43,33,36,53,91,87,197,374,840,1798,4261,5652,5210,6369
41880,Mephitis mephitis,Striped Skunk,43,81,112,215,255,417,650,904,1638,2480,3760,4204,4623,4899
123175,Evernia prunastri,Oakmoss,29,35,73,78,99,184,292,537,966,1798,3352,4511,4922,6638
127907,Chamaecrista fasciculata,partridge pea,33,23,35,63,100,189,358,811,1839,2587,4580,4704,4547,5263
47776,Ariolimax columbianus,Pacific Banana Slug,62,78,97,73,155,198,431,797,1302,2332,3822,5058,5384,4968
79141,Solanum nigrum,black nightshade,21,37,34,36,85,124,261,385,939,2364,4210,4686,5114,6220
61445,Acanthocephala terminalis,,17,31,77,95,83,146,333,884,1348,2511,4319,4926,5036,5196
144539,Thalasseus maximus,Royal Tern,117,157,188,313,346,519,597,972,1615,2326,2537,3670,4665,5258
64977,Anaxyrus fowleri,Fowler's Toad,59,65,88,129,192,272,466,828,1394,2686,4017,4345,4708,5542
58334,Nicotiana glauca,tree tobacco,19,34,77,141,179,391,446,932,1820,2755,3149,4192,4758,5277
56153,Juncus effusus,Soft Rush,25,36,56,61,90,114,208,441,934,2063,4071,4707,5069,6544
502885,Lissachatina fulica,African Giant Snail,55,58,50,77,96,135,255,463,1380,3383,3218,4021,4839,6004
119936,Vitis riparia,riverbank grape,,18,23,48,45,91,221,552,1439,2232,4050,5163,5106,5916
4237,Tachybaptus ruficollis,Little Grebe,90,88,133,155,197,287,390,561,888,1692,2500,3917,5238,6800
49552,Scutigera coleoptrata,House Centipede,34,32,38,52,107,141,356,610,1581,2730,4320,4598,4893,5082
145300,Acanthis flammea,Common Redpoll,43,90,175,264,118,245,180,347,734,1269,2972,5863,3546,4745
68062,Menemerus bivittatus,Gray Wall Jumping Spider,18,,35,45,54,99,203,397,1119,1944,3849,4373,5300,6335
67708,Argiope trifasciata,Banded Garden Spider,49,75,134,155,210,390,664,930,1892,2444,3126,3634,4700,5955
55886,Lunaria annua,Annual Honesty,18,18,37,53,70,85,149,301,906,1824,5367,4720,5586,5378
47075,Dasypus novemcinctus,Nine-banded Armadillo,108,115,104,219,358,407,608,954,1464,2585,3253,3954,5051,4600
52927,Commelina communis,Asiatic dayflower,23,32,37,59,77,96,291,703,1774,2785,4862,4833,4182,5088
55401,Pieris brassicae,Large White,71,84,84,179,159,203,264,379,1109,1259,3657,5139,5037,6474
48550,Phoebis sennae,Cloudless Sulphur,78,65,168,164,205,346,936,1310,1572,2330,4242,4532,4315,4006
144537,Hydroprogne caspia,Caspian Tern,108,109,174,282,391,478,710,1117,1699,2292,3001,3934,4671,4973
68049,Arctostaphylos uva-ursi,bearberry,43,54,39,70,90,159,258,486,1059,2178,3705,4976,5191,5949
53779,Humulus lupulus,common hops,45,40,82,79,76,96,156,250,671,1738,4414,5068,5605,6241
76214,Centaurea stoebe,spotted knapweed,27,28,40,45,70,122,263,561,1318,2198,3872,4599,5195,6301
61508,Ischnura elegans,Blue-tailed Damselfly,125,99,138,143,183,212,292,442,796,1598,3220,4707,5767,6797
125489,Rubus occidentalis,black raspberry,,,29,36,50,127,186,531,1396,2423,4814,4937,4204,5682
76007,Carduus nutans,musk thistle,60,59,75,92,159,210,273,546,1124,2502,4350,4691,4185,5932
68328,Oxythyrea funesta,Mediterranean Spotted Chafer,64,89,114,111,113,117,196,282,627,1530,3709,4547,5046,7515
84298,Aesculus hippocastanum,horse-chestnut,20,27,41,35,47,76,117,238,850,2413,4482,4609,5358,6185
9092,Melospiza lincolnii,Lincoln's Sparrow,46,82,119,117,268,363,502,855,1651,1892,3760,4508,4229,5089
47691,Sherardia arvensis,Field madder,,21,28,,56,95,271,585,1321,2382,3435,4601,4186,6485
51046,Arbutus menziesii,Pacific madrone,23,39,111,135,196,256,487,778,1360,2452,3537,4832,4463,4979
55651,Autographa gamma,Silver Y,56,67,92,154,84,187,227,312,1109,1253,3360,5225,3769,8077
84405,Calyptocarpus vialis,straggler daisy,,,,36,,141,316,733,1665,2191,3743,4496,4915,5592
59570,Arctium minus,lesser burdock,21,24,38,51,81,120,230,637,1210,2373,4189,4462,5242,5565
5173,Circus aeruginosus,Western Marsh Harrier,79,66,111,181,153,264,335,479,759,1295,2555,4327,5145,7685
64093,Salvia lyrata,lyreleaf sage,23,19,37,29,54,64,262,430,1084,2473,3826,5021,4832,5457
79156,Sonchus arvensis,Perennial Sow Thistle,23,18,41,46,38,69,121,276,639,1766,4290,5781,4841,6303
117433,Euonymus alatus,winged euonymus,,,22,42,69,114,314,591,1118,2434,5134,4736,4594,4818
75903,Bromus inermis,Smooth Brome,43,46,28,63,59,56,138,285,704,2037,4614,5366,4990,5792
129020,Veronica officinalis,heath speedwell,27,,27,53,53,107,187,385,639,1587,4278,4766,5351,6482
53076,Geranium molle,Dove's-foot crane's-bill,21,30,28,71,91,112,250,472,972,2214,3268,4638,4756,6524
1986,Geococcyx californianus,Greater Roadrunner,104,104,144,223,321,632,765,1455,1809,2394,3763,3428,3336,4569
31281,Calotes versicolor,Oriental Garden Lizard,102,140,174,212,248,364,388,673,1203,1968,3177,4111,4635,5545
126155,Vespula germanica,German Yellowjacket,31,35,45,70,77,97,152,360,894,1782,3243,4810,5210,6866
778499,Leucauge venusta,Orchard Orbweaver,21,34,77,81,96,170,383,735,1111,2797,4608,4384,4640,4992
9864,Sicalis flaveola,Saffron Finch,64,103,142,206,234,324,371,636,1168,2105,2792,4083,4953,5533
82574,Matteuccia struthiopteris,ostrich fern,59,59,86,107,111,188,293,579,1073,2338,4422,5034,4516,4962
57030,Equisetum telmateia,great horsetail,37,49,102,106,202,217,350,836,1270,2214,3527,4253,4731,5750
9424,Pipilo erythrophthalmus,Eastern Towhee,62,57,111,156,227,229,424,694,1241,1874,4250,4394,4649,4804
118028,Dacrymyces chrysospermus,Orange Jelly Spot,19,24,48,48,63,96,209,408,958,1550,3364,4921,4341,6845
43151,Oryctolagus cuniculus,European Rabbit,105,136,139,155,197,250,426,602,961,2154,2765,3974,4918,6059
125440,Fraxinus excelsior,European ash,42,21,25,45,62,102,127,219,568,2002,4712,4812,5168,5793
54857,Celtis occidentalis,common hackberry,,18,28,45,55,105,190,533,1238,2304,3820,4419,4938,5787
104580,Libellula incesta,Slaty Skimmer,90,82,122,170,232,337,438,997,1919,2949,3451,4086,4621,4315
55625,Sympetrum striolatum,Common Darter,88,72,148,153,151,240,322,352,792,1747,3334,4609,4832,6827
9183,Zonotrichia capensis,Rufous-collared Sparrow,109,118,215,263,311,419,442,591,1181,2079,2520,4161,4834,5397
160697,Clematis vitalba,Old man's beard,33,32,36,85,106,142,659,379,682,2027,3294,4569,5013,6154
933404,Centaurea cyanus,Cornflower,25,37,33,54,74,88,186,277,690,1932,4726,4708,4864,6046
58561,Libytheana carinenta,American Snout,61,52,120,152,130,284,805,1171,2920,1744,3971,3430,6108,2418
49870,Actaea rubra,red baneberry,51,48,42,77,123,161,261,610,1449,2453,3337,4982,4763,5418
121821,Sceliphron caementarium,Yellow-legged Mud-dauber Wasp,26,43,38,91,95,211,419,684,1344,2284,4162,4182,4478,5676
81677,Euchaetes egle,Milkweed Tussock Moth,23,39,62,142,158,162,317,873,1428,3806,4343,3282,3693,5413
204174,Lysimachia borealis,northern starflower,21,39,41,58,72,175,274,675,1199,2333,3569,4301,5159,5798
56325,Asarum canadense,Canadian wild ginger,23,33,67,100,124,181,304,692,1393,2339,4108,4694,4438,5179
63337,Phalaris arundinacea,reed canary grass,47,101,123,286,117,149,239,626,1103,2405,3917,4211,4728,5413
55927,Scleroderma citrinum,common earthball,20,42,44,52,72,91,158,398,1327,2256,3393,5355,3054,7256
58331,Datura wrightii,Sacred Datura,22,33,94,101,99,251,435,897,1968,2241,3152,4262,4598,5270
119806,Lobelia siphilitica,great blue lobelia,27,39,41,64,83,140,252,616,1220,2371,4873,4355,4850,4768
83435,Diospyros virginiana,American persimmon,,,35,32,83,124,261,472,1196,2208,3948,4510,5149,5539
